"item_id","item_type","source_surface","source_path","display_name","carril","status","owner_agent","reviewer_agent","requires_live","requires_secret","requires_mcp","requires_openai","requires_data_analytics","gate_required","runner_or_command","validator","evidence","rollback","stop_condition","notes"
"circleci:circleci-config","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\circleci\202e9242\skills\config\SKILL.md","circleci-config","OPENAI_DEVELOPERS","PLUGIN_CACHE_REFERENCE","tech.reference_librarian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Optimize CircleCI configuration for speed, reliability, and maintainability. Use when users ask to improve `.circleci/config.yml`, reduce CI runtime, tune caching/workspaces/parallelism, remove pipeline waste, or fix flaky pipeline behavior caused by configuration choices."
"cli-creator","skill",".codex/skills","C:\Users\enzo1\.codex\skills\cli-creator\SKILL.md","cli-creator","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build a composable CLI for Codex from API docs, an OpenAPI spec, existing curl examples, an SDK, a web app, an admin tool, or a local script. Use when the user wants Codex to create a command-line tool that can run from any repo, expose composable read/write commands, return stable JSON, manage auth, and pair with a companion skill."
"codex-archived-runtime-surface-cleanup","skill",".agents/skills","C:\Users\enzo1\.agents\skills\codex-archived-runtime-surface-cleanup\SKILL.md","codex-archived-runtime-surface-cleanup","RUNTIME_CACHE","ACTIVE_LOCAL","codex.workspace_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Usa esta skill para medir y reducir el peso de C:\\Users\\enzo1\\.codex\\archived_sessions, cache\\codex-runtimes y logs pesados de forma segura, separando historico reconstruible de estado vivo sin tocar secretos, sesiones activas ni worktrees en uso."
"codex-root-surface-cleanup","skill",".agents/skills","C:\Users\enzo1\.agents\skills\codex-root-surface-cleanup\SKILL.md","codex-root-surface-cleanup","RUNTIME_CACHE","ACTIVE_LOCAL","codex.workspace_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Usa esta skill para inventariar, clasificar y reducir el peso visible de C:\\Users\\enzo1\\.codex por deltas seguros, separando runtime, cache, historiales, sesiones archivadas, worktrees y restos temporales sin tocar secretos ni estado vivo."
"codex-runtime-cache-surface-cleanup","skill",".agents/skills","C:\Users\enzo1\.agents\skills\codex-runtime-cache-surface-cleanup\SKILL.md","codex-runtime-cache-surface-cleanup","RUNTIME_CACHE","ACTIVE_LOCAL","codex.workspace_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Usa esta skill para medir, clasificar y reducir el peso de C:\\Users\\enzo1\\.codex\\cache\\codex-runtimes y caches afines, separando paquetes regenerables de estado vivo sin tocar secretos, identidades ni worktrees activos."
"codex-security:attack-path-analysis","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\attack-path-analysis\SKILL.md","attack-path-analysis","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when Codex is already in the attack-path-analysis phase of a security scan or the user explicitly asks to trace a security finding from source to sink and calibrate severity. Do not use as the primary trigger for full PR, commit, branch, patch, or repository scans."
"codex-security:deep-security-scan","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\deep-security-scan\SKILL.md","deep-security-scan","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when the user asks for a deep, exhaustive, multi-pass, or variance-reducing repository-wide or scoped-path Codex Security scan. Run repeated independent discovery passes over one resolved scope with worker-specific threat models, semantically merge candidates, synthesize one canonical validation threat model, then run validation, attack-path analysis, canonical JSON completion, and generated reporting once. Do not use for PRs, commits, branch diffs, or working-tree diffs."
"codex-security:finding-discovery","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\finding-discovery\SKILL.md","finding-discovery","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when Codex is already in the finding-discovery phase of a security scan or the user explicitly asks to discover candidate security findings in a repository or code change. Do not use as the primary trigger for full PR, commit, branch, patch, or repository scans."
"codex-security:fix-finding","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\fix-finding\SKILL.md","fix-finding","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when the user explicitly asks to fix and verify a validated or plausible security finding. Do not use as the primary trigger for full PR, commit, branch, patch, or repository scans."
"codex-security:security-diff-scan","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\security-diff-scan\SKILL.md","security-diff-scan","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when the user asks for a security review of a pull request, commit, branch diff, working-tree patch, or other Git-backed change set."
"codex-security:security-scan","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\security-scan\SKILL.md","security-scan","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when the user asks for a repository-wide or scoped-path security scan."
"codex-security:threat-model","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\threat-model\SKILL.md","threat-model","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when Codex is already in the threat-modeling phase of a security scan, the user explicitly invokes $threat-model, or the user explicitly asks to create, update, or persist a repository threat model. Do not use as the primary trigger for full PR, commit, branch, patch, or repository scans."
"codex-security:track-findings","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\track-findings\SKILL.md","track-findings","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Track validated Codex Security findings in Linear, Jira, GitHub issues, or draft GitHub security advisories. Use it for one finding or an explicitly selected batch of up to 25 findings tracked as Linear, Jira, or GitHub issues. Includes duplicate checks, exact previews, approval-gated writes, and readback. Do not use it for scans or fixes."
"codex-security:triage-finding","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\triage-finding\SKILL.md","triage-finding","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when the user supplies or imports existing security findings, vulnerability reports, or security/vulnerability Jira/Linear tickets from scanners, advisories, GitHub, Atlassian Rovo, Linear, or similar backlog sources and wants static repo-impact triage. Do not use for discovery, duplicate-bug triage, validation, or fixes."
"codex-security:validation","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\codex-security\202e9242\skills\validation\SKILL.md","validation","OPENAI_SECURITY","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when Codex is already in the validation phase of a security scan or the user explicitly asks to determine whether one or more candidate security findings are valid. Do not use as the primary trigger for full PR, commit, branch, patch, or repository scans."
"codex-session-worktree-surface-cleanup","skill",".agents/skills","C:\Users\enzo1\.agents\skills\codex-session-worktree-surface-cleanup\SKILL.md","codex-session-worktree-surface-cleanup","RUNTIME_CACHE","ACTIVE_LOCAL","codex.workspace_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Usa esta skill para medir, clasificar y reducir el peso de C:\\Users\\enzo1\\.codex\\sessions, archived_sessions, cache, worktrees y backups por deltas seguros, separando estado vivo de material reconstruible sin tocar secretos ni identidades."
"codex-sqlite-log-surface-cleanup","skill",".agents/skills","C:\Users\enzo1\.agents\skills\codex-sqlite-log-surface-cleanup\SKILL.md","codex-sqlite-log-surface-cleanup","RUNTIME_CACHE","ACTIVE_LOCAL","codex.workspace_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Usa esta skill para medir, clasificar y reducir el peso de C:\\Users\\enzo1\\.codex\\logs_2.sqlite, state_5.sqlite y otros artefactos SQLite pesados, separando historico reconstruible de estado vivo sin tocar secretos, identidades ni worktrees activos."
"codex-surface-map","skill",".codex/skills","C:\Users\enzo1\.codex\skills\codex-surface-map\SKILL.md","codex-surface-map","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Organize Codex workspaces and project folders into short visible entry points, map maestros, and longer reference pages without breaking cross-links. Use when the user asks to split or refactor README/AGENTS/environment/skills/outputs/worktrees/plugins/workpapers into a navigable structure, preserve connections, or create a reusable navigation skill."
"codex-workbook-layer-refresh","skill",".codex/skills","C:\Users\enzo1\.codex\skills\codex-workbook-layer-refresh\SKILL.md","codex-workbook-layer-refresh","CODEX_CLEANUP","ACTIVE_LOCAL","codex.workspace_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Refresh the PROJEC CDX decision workbook in place by updating the visible layer map, navigation, workspace metadata, timestamps, and validation state. Use when asked to update the workbook, organize sheets into layers, refresh the workbook index, or keep the file fast and coherent without changing other repo files."
